file,profile,policy,seed,belief_ttl,max_observations,sensor_mode,device,learned_model,mission_success,safe_success,unsafe_crossing,wrong_detour,observation_count,replan_count,stale_count,path_length,viewpoint_travel,brier_score,final_entropy,information_gain_per_meter,unresolved_gate_entries,dynamic_intercepted,avg_sensor_corruption_ms,avg_perception_ms,elapsed_seconds,simulation_steps
purify-fixed__view-dependent-occlusion__seed-20001.json,view-dependent-occlusion,purify-fixed,20001,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.00194260532359833,0.040657752474841824,0.42239125331598487,0,False,88.9853027164936,134.08487777411938,3.4866215027868748,743
purify-fixed__view-dependent-occlusion__seed-20002.json,view-dependent-occlusion,purify-fixed,20002,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,True,4,0,0,7.360000000000006,2.2880000000000016,0.25,1.0,0.0,0,False,86.86505341529846,10.781202152371407,2.5650275237858295,500
purify-fixed__view-dependent-occlusion__seed-20003.json,view-dependent-occlusion,purify-fixed,20003,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.01598792957891364,0.21133144831765108,0.3536930584076279,0,False,76.1054194867611,149.6904418617487,3.3350268565118313,743
purify-fixed__view-dependent-occlusion__seed-20004.json,view-dependent-occlusion,purify-fixed,20004,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.0022632678392534413,0.01272470679164985,0.42706150689815486,0,False,86.92256516218185,10.535100266337395,2.7010149620473385,615
purify-fixed__view-dependent-occlusion__seed-20005.json,view-dependent-occlusion,purify-fixed,20005,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.016788191736031983,0.17406359213686906,0.36966207947594326,0,False,75.46835631132126,123.83894337713718,3.409240048378706,743
purify-fixed__view-dependent-occlusion__seed-20006.json,view-dependent-occlusion,purify-fixed,20006,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.1360000000000054,3.424000000000002,9.687548801683264e-05,0.002735955802983706,0.5825140445076026,0,False,76.44764050841331,126.03345957398415,2.8623926397413015,486
purify-fixed__view-dependent-occlusion__seed-20007.json,view-dependent-occlusion,purify-fixed,20007,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.0011044878645904567,0.04563400346447265,0.34270266745141315,0,False,76.25590026378632,10.998890802264214,3.1282845102250576,876
purify-fixed__view-dependent-occlusion__seed-20008.json,view-dependent-occlusion,purify-fixed,20008,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.1360000000000054,3.424000000000002,7.03468579854445e-05,0.002046040884786418,0.5829170321934655,0,False,75.27666208148003,130.46248844265938,2.779262924566865,486
purify-fixed__view-dependent-occlusion__seed-20009.json,view-dependent-occlusion,purify-fixed,20009,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.003248233942632826,0.03484754449830592,0.3374371306308402,0,False,76.85788595676422,10.488223403692245,2.9156769793480635,876
purify-fixed__view-dependent-occlusion__seed-20010.json,view-dependent-occlusion,purify-fixed,20010,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.0017699792400523858,0.0016045113687684067,0.4166800149369085,0,False,74.16482135653496,10.469515696167946,2.506971439346671,615
purify-fixed__view-dependent-occlusion__seed-20011.json,view-dependent-occlusion,purify-fixed,20011,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.03366077018975563,0.44182274850031394,0.19906507758973788,0,False,92.15168163180351,124.56894610822201,3.3696676325052977,876
purify-fixed__view-dependent-occlusion__seed-20012.json,view-dependent-occlusion,purify-fixed,20012,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.004195696453184172,0.0037214526243558306,0.39993807688977745,0,False,89.23468425869942,11.713868662714958,2.603489914909005,615
purify-fixed__view-dependent-occlusion__seed-20013.json,view-dependent-occlusion,purify-fixed,20013,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.0005470976126011935,0.025582642171143897,0.43658295156653587,0,False,77.59014317393303,10.981110498309135,2.752501843497157,743
purify-fixed__view-dependent-occlusion__seed-20014.json,view-dependent-occlusion,purify-fixed,20014,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.006941714960262677,0.12978845421316212,0.40006274490195776,0,False,78.35339206457138,12.80264487862587,2.590983783826232,615
purify-fixed__view-dependent-occlusion__seed-20015.json,view-dependent-occlusion,purify-fixed,20015,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.032145282766390296,0.43505151005905285,0.20159332071023023,0,False,77.27629771828651,127.39949002861977,3.432685013860464,876
purify-fixed__view-dependent-occlusion__seed-20016.json,view-dependent-occlusion,purify-fixed,20016,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.0046643655836273255,0.013852040283772269,0.4266122947630652,0,False,76.44242736697197,10.917550891637802,2.5500064939260483,615
purify-fixed__view-dependent-occlusion__seed-20017.json,view-dependent-occlusion,purify-fixed,20017,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,2,0,0,5.872000000000004,2.4320000000000017,0.006739213957810034,0.05167754412981228,0.3899352203413598,0,False,154.6697952747345,20.451995104551315,2.262693280354142,387
purify-fixed__view-dependent-occlusion__seed-20018.json,view-dependent-occlusion,purify-fixed,20018,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.1360000000000054,3.424000000000002,0.016146822157713268,0.21348954017050237,0.4172990379553024,0,False,79.23304057121277,11.24956128001213,2.5618894062936306,486
purify-fixed__view-dependent-occlusion__seed-20019.json,view-dependent-occlusion,purify-fixed,20019,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.03274065413322243,0.43713836674139334,0.19987984135603917,0,False,73.22609362006187,122.52333842217922,3.3902767039835453,876
purify-information-gain__depth-degradation__seed-20000.json,depth-degradation,purify-information-gain,20000,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.904000000000007,5.184000000000004,0.0009689446810297715,0.031176033782567013,0.3652656251473976,0,False,86.74646836519241,11.212196856737137,3.0327139124274254,659
purify-information-gain__depth-degradation__seed-20001.json,depth-degradation,purify-information-gain,20001,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.184000000000006,3.5680000000000027,0.00840935936777195,0.18275422463859275,0.47831411713662675,0,False,78.27848398685455,15.567536547780037,3.041432933881879,614
purify-information-gain__depth-degradation__seed-20002.json,depth-degradation,purify-information-gain,20002,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,8.336000000000006,4.064000000000003,0.0003146606698654346,0.007937272729211221,0.48805678975445904,0,False,86.19443637132645,11.149808883666992,2.8762140423059464,561
purify-information-gain__depth-degradation__seed-20003.json,depth-degradation,purify-information-gain,20003,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,10.144000000000007,4.144000000000003,0.005049203169641153,0.05586096504233308,0.4039913250051163,0,False,91.97235316038132,12.318019330501556,3.3503277394920588,674
purify-information-gain__depth-degradation__seed-20004.json,depth-degradation,purify-information-gain,20004,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,8.336000000000006,4.064000000000003,0.0004743112172525501,0.015090902451059648,0.4776793340161717,0,False,89.10400179028511,11.855015099048615,3.1522695422172546,561
purify-information-gain__depth-degradation__seed-20005.json,depth-degradation,purify-information-gain,20005,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,14.16000000000001,6.416000000000005,0.019296950842180114,0.2741905582047427,0.22474645761653514,0,False,77.0827693939209,10.649829179048538,3.040845964103937,925
purify-information-gain__depth-degradation__seed-20006.json,depth-degradation,purify-information-gain,20006,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,8.336000000000006,4.064000000000003,0.00016020111056753436,0.004278193600871033,0.48489812698699275,0,False,96.41267910599709,126.58977243304253,3.0911982990801334,561
purify-information-gain__depth-degradation__seed-20007.json,depth-degradation,purify-information-gain,20007,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,12.41600000000001,5.104000000000004,0.005695868887573314,0.06355984885601862,0.356386347374641,0,False,78.26169988512993,10.80031082034111,2.9588338267058134,816
purify-information-gain__depth-degradation__seed-20008.json,depth-degradation,purify-information-gain,20008,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.248000000000006,5.200000000000004,0.004113062259446494,0.030462801602491298,0.3456097687105615,0,False,76.02023366093636,11.118426010012627,2.907935459166765,618
purify-information-gain__depth-degradation__seed-20009.json,depth-degradation,purify-information-gain,20009,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.184000000000006,3.5680000000000027,0.012114484890036768,0.28696614716871854,0.4502542606830127,0,False,74.04030328989029,10.501799210906029,2.5867598094046116,614
purify-information-gain__depth-degradation__seed-20010.json,depth-degradation,purify-information-gain,20010,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.040000000000006,4.816000000000003,0.0007888761734703929,0.12139528884865194,0.381392419253266,0,False,76.64759624004364,5.697043269872665,2.8607816118746996,605
purify-information-gain__depth-degradation__seed-20011.json,depth-degradation,purify-information-gain,20011,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.408000000000007,3.4080000000000026,0.0270347970218761,0.024300826214947082,0.4054110259687709,0,False,75.93878561258316,130.05454447865486,3.487952323630452,628
purify-information-gain__depth-degradation__seed-20012.json,depth-degradation,purify-information-gain,20012,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,8.336000000000006,4.064000000000003,0.00047114051009861617,0.013748992136219725,0.47518850610100677,0,False,78.4269027709961,11.766479074954987,2.897146126255393,561
purify-information-gain__depth-degradation__seed-20013.json,depth-degradation,purify-information-gain,20013,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,11.248000000000008,4.464000000000003,0.0007739055737917349,0.03334619793389878,0.43303986005811723,0,False,82.25734680891037,11.335568875074387,3.062071278691292,743
purify-information-gain__depth-degradation__seed-20014.json,depth-degradation,purify-information-gain,20014,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.200000000000006,4.624000000000003,0.010184407501319161,0.18133794885567747,0.3852396840107156,0,False,80.82629561424255,11.56494902074337,2.94481460750103,615
purify-information-gain__depth-degradation__seed-20015.json,depth-degradation,purify-information-gain,20015,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,8.016000000000005,2.944000000000002,0.024924601881938974,0.16615441910944545,0.4975280727111712,0,False,76.31369909644127,91.46628092229366,3.3182920962572098,541
purify-information-gain__depth-degradation__seed-20016.json,depth-degradation,purify-information-gain,20016,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.904000000000007,5.184000000000004,0.0073775847743393986,0.02805076450640535,0.36931716919291974,0,False,81.98636201024055,10.624920308589935,2.779414704069495,659
purify-information-gain__depth-degradation__seed-20017.json,depth-degradation,purify-information-gain,20017,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.184000000000006,3.5840000000000027,0.010868154486670336,0.30058449748633587,0.4568516801922714,0,False,75.80952233076096,11.490843579173088,3.1415264885872602,614
purify-information-gain__depth-degradation__seed-20018.json,depth-degradation,purify-information-gain,20018,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.248000000000006,5.200000000000004,0.0003372231270612215,0.008262617077978419,0.3731600268723271,0,False,74.47045764327049,10.800085380673409,2.6922021228820086,618
purify-information-gain__depth-degradation__seed-20019.json,depth-degradation,purify-information-gain,20019,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,12.41600000000001,5.104000000000004,0.05782915355834828,0.6257536201278742,0.1449567691170493,0,False,75.97557708621025,126.24106825888157,3.6592573262751102,816
purify-information-gain__dynamic-change__seed-20000.json,dynamic-change,purify-information-gain,20000,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,5,4,1,11.664000000000009,7.584000000000006,0.007108570873898323,0.2715174863210536,0.23293492788043285,0,True,64.02318749427795,9.02599835395813,2.9299792386591434,779
purify-information-gain__dynamic-change__seed-20001.json,dynamic-change,purify-information-gain,20001,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.872000000000007,4.144000000000003,0.001173496888902803,0.0036444374533602243,0.47049714509475365,0,False,75.21393942832947,11.003952011466026,3.1091359816491604,657
purify-information-gain__dynamic-change__seed-20002.json,dynamic-change,purify-information-gain,20002,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,10.400000000000007,4.064000000000003,0.0004571239626421194,0.01954495870369217,0.48684203981514285,0,True,76.40784302353859,130.155757650733,3.1957639548927546,690
purify-information-gain__dynamic-change__seed-20003.json,dynamic-change,purify-information-gain,20003,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.872000000000007,4.144000000000003,0.0021528173950774937,0.0018439449833976783,0.44280967349579176,0,False,77.22974646091461,11.385505959391594,3.064872158691287,657
purify-information-gain__dynamic-change__seed-20004.json,dynamic-change,purify-information-gain,20004,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,10.400000000000007,4.064000000000003,0.017372090853266377,0.4550123778052332,0.3768646288849738,0,True,79.6516163945198,99.89617829024792,3.4146466702222824,690
purify-information-gain__dynamic-change__seed-20005.json,dynamic-change,purify-information-gain,20005,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.872000000000007,4.144000000000003,0.0021759057683673868,0.008409838671580742,0.44790204490682034,0,False,83.0395820736885,10.594757989048958,2.7336212899535894,657
purify-information-gain__dynamic-change__seed-20006.json,dynamic-change,purify-information-gain,20006,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,10.400000000000007,4.064000000000003,0.0031187565067084186,0.11274501387542031,0.4637258296797992,0,True,76.30384138226509,84.98863515257835,2.9680992402136326,690
purify-information-gain__dynamic-change__seed-20007.json,dynamic-change,purify-information-gain,20007,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,11.216000000000008,5.648000000000004,0.0015452578701069394,0.01801838520815792,0.34302572467087417,0,False,79.16073223948479,138.68426229059696,3.7865600381046534,741
purify-information-gain__dynamic-change__seed-20008.json,dynamic-change,purify-information-gain,20008,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,11.408000000000008,5.200000000000004,0.0020769981130924686,0.04602143368628593,0.3617853640702211,0,True,76.19237166643143,10.650278121232986,2.8851644434034824,753
purify-information-gain__dynamic-change__seed-20009.json,dynamic-change,purify-information-gain,20009,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.872000000000007,4.144000000000003,0.0010662099799094904,0.003384840404003483,0.4713637669344897,0,False,79.08392804861069,10.432262182235718,2.787738937884569,657
purify-information-gain__dynamic-change__seed-20010.json,dynamic-change,purify-information-gain,20010,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,11.120000000000008,4.816000000000003,0.0024551069760323824,0.1638535123604531,0.37958763586268907,0,True,78.55244135856628,11.106838285923004,3.234605100005865,735
purify-information-gain__dynamic-change__seed-20011.json,dynamic-change,purify-information-gain,20011,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.872000000000007,4.144000000000003,0.019999044560836184,0.017273894660459668,0.367934639719247,0,False,75.33787924051285,130.13042776286602,3.1804247479885817,657
purify-information-gain__dynamic-change__seed-20012.json,dynamic-change,purify-information-gain,20012,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,10.400000000000007,4.064000000000003,0.0015217723090637698,0.05971003888783107,0.4732124747257922,0,True,77.84845328330994,136.73004941642284,3.466947251930833,690
purify-information-gain__dynamic-change__seed-20013.json,dynamic-change,purify-information-gain,20013,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,10.384000000000007,5.104000000000004,0.0002848378388146813,0.001231506520152615,0.3886816737352652,0,False,79.22071051597595,11.829074174165726,2.895361226052046,689
purify-information-gain__dynamic-change__seed-20014.json,dynamic-change,purify-information-gain,20014,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,11.360000000000008,4.624000000000003,0.007402290841527875,0.18380942739364386,0.3902017618001932,0,True,82.84589192271233,11.37644313275814,3.103423098102212,750
purify-information-gain__dynamic-change__seed-20015.json,dynamic-change,purify-information-gain,20015,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,11.696000000000009,6.416000000000005,0.01873738708497554,0.020781228433751023,0.2515898364380861,0,False,86.08333069086075,133.73358327150345,3.7295574229210615,771
purify-information-gain__dynamic-change__seed-20016.json,dynamic-change,purify-information-gain,20016,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,10.176000000000007,5.184000000000004,0.0034195879724680683,0.024288031870746116,0.37780029762800743,0,True,87.80604186654091,11.101568967103958,3.0695490147918463,676
purify-information-gain__dynamic-change__seed-20017.json,dynamic-change,purify-information-gain,20017,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,10.384000000000007,5.104000000000004,0.00035822976659442385,0.0016254911951833855,0.3869409395097935,0,False,87.85679286718369,12.083772614598274,3.1499151028692722,689
purify-information-gain__dynamic-change__seed-20018.json,dynamic-change,purify-information-gain,20018,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,11.408000000000008,5.200000000000004,0.00027738429832401993,0.012185692175509483,0.3791636573104103,0,True,78.30028182268143,10.963216468691826,3.115973476320505,753
purify-information-gain__dynamic-change__seed-20019.json,dynamic-change,purify-information-gain,20019,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,10.384000000000007,5.104000000000004,0.019332909811878855,0.0027170708593490063,0.29493232975332156,0,False,77.54755973815918,131.0216249525547,3.032012501731515,689
purify-information-gain__segmentation-degradation__seed-20000.json,segmentation-degradation,purify-information-gain,20000,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.904000000000007,5.184000000000004,0.0055978384323178915,0.031210157104104443,0.3270194785497634,0,False,84.32154792547226,11.172012716531754,3.357329273596406,659
purify-information-gain__segmentation-degradation__seed-20001.json,segmentation-degradation,purify-information-gain,20001,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.184000000000006,3.5680000000000027,0.011866380567665872,0.2441637032232427,0.44991542520971667,0,False,81.64719539880753,11.30892750620842,3.2740458212792873,614
purify-information-gain__segmentation-degradation__seed-20002.json,segmentation-degradation,purify-information-gain,20002,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,8.336000000000006,4.064000000000003,0.002414763352737058,0.08415783212872815,0.46538984470988515,0,False,84.17933309078217,11.257287412881851,3.0996526516973972,561
purify-information-gain__segmentation-degradation__seed-20003.json,segmentation-degradation,purify-information-gain,20003,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,10.144000000000007,4.144000000000003,0.006869831160120109,0.08644320490087648,0.3852392775936408,0,False,81.30871784687042,11.416369572281837,2.695886757224798,674
purify-information-gain__segmentation-degradation__seed-20004.json,segmentation-degradation,purify-information-gain,20004,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,8.336000000000006,4.064000000000003,0.005236573743436739,0.10370088235187418,0.4233591054670564,0,False,82.23764604330063,11.179658845067024,2.7151771541684866,561
purify-information-gain__segmentation-degradation__seed-20005.json,segmentation-degradation,purify-information-gain,20005,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,14.16000000000001,6.416000000000005,0.04721789052401232,0.5012644016275885,0.17645911107832402,0,False,80.76428109407425,11.25629210472107,2.9285742193460464,925
purify-information-gain__segmentation-degradation__seed-20006.json,segmentation-degradation,purify-information-gain,20006,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,8.336000000000006,4.064000000000003,0.0012637334141432648,0.010003526038415337,0.467437538086854,0,False,83.51342102885246,11.622640639543533,2.650761352851987,561
purify-information-gain__segmentation-degradation__seed-20007.json,segmentation-degradation,purify-information-gain,20007,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,12.41600000000001,5.104000000000004,0.008681248760332407,0.09708893444197603,0.33951175918412374,0,False,76.93655061721802,11.519635930657387,3.325325310230255,816
purify-information-gain__segmentation-degradation__seed-20008.json,segmentation-degradation,purify-information-gain,20008,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.520000000000007,5.184000000000004,0.009105589823402425,0.10793429520924351,0.34604082475283127,0,False,75.68552860617638,11.065320298075676,2.7669863123446703,635
purify-information-gain__segmentation-degradation__seed-20009.json,segmentation-degradation,purify-information-gain,20009,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.184000000000006,3.5680000000000027,0.015844176688194118,0.35279166004399587,0.42193257700117565,0,False,81.03575679659843,11.111763387918472,2.779388265684247,614
purify-information-gain__segmentation-degradation__seed-20010.json,segmentation-degradation,purify-information-gain,20010,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,5,4,1,9.888000000000007,5.392000000000004,0.009777280857565194,0.18575624195557772,0.3318443365100392,0,False,60.58429226875305,9.057292592525481,3.097271731123328,668
purify-information-gain__segmentation-degradation__seed-20011.json,segmentation-degradation,purify-information-gain,20011,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.408000000000007,3.4080000000000026,0.02715182028334282,0.024300826214947082,0.40419291491847065,0,False,81.92984828352928,129.15366984903812,3.5345459282398224,628
purify-information-gain__segmentation-degradation__seed-20012.json,segmentation-degradation,purify-information-gain,20012,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,8.336000000000006,4.064000000000003,0.004726203850354528,0.1585615130781688,0.4342098067031174,0,False,76.02111154794693,11.14303569495678,2.8016712553799152,561
purify-information-gain__segmentation-degradation__seed-20013.json,segmentation-degradation,purify-information-gain,20013,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,11.248000000000008,4.464000000000003,0.0012273406999661412,0.04724522268549985,0.42682062636566115,0,False,78.57297521829605,11.619082972407341,3.2667914237827063,743
purify-information-gain__segmentation-degradation__seed-20014.json,segmentation-degradation,purify-information-gain,20014,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.200000000000006,4.624000000000003,0.01889594211103683,0.30109240446271857,0.3464623319340015,0,False,77.3332534134388,10.522466570138931,2.8118550926446915,615
purify-information-gain__segmentation-degradation__seed-20015.json,segmentation-degradation,purify-information-gain,20015,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,8.016000000000005,2.944000000000002,0.029134412018205845,0.2063526450623808,0.4685770509543269,0,False,88.09323620796204,90.33837643265724,3.4372460935264826,541
purify-information-gain__segmentation-degradation__seed-20016.json,segmentation-degradation,purify-information-gain,20016,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.904000000000007,5.184000000000004,0.013554392728395773,0.03137726790570291,0.3384013411728243,0,False,91.73595431447029,11.14705266058445,3.0310631319880486,659
purify-information-gain__segmentation-degradation__seed-20017.json,segmentation-degradation,purify-information-gain,20017,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,13.76000000000001,6.416000000000005,0.012596039754865502,0.09414025749308472,0.28459002944578593,0,False,86.4884597659111,10.996916979551315,3.565964026376605,900
purify-information-gain__segmentation-degradation__seed-20018.json,segmentation-degradation,purify-information-gain,20018,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.248000000000006,5.200000000000004,0.0036056806866523535,0.0658063247628727,0.3370137357391247,0,False,79.90020829439163,11.23562952876091,2.93405775539577,618
purify-information-gain__segmentation-degradation__seed-20019.json,segmentation-degradation,purify-information-gain,20019,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,12.41600000000001,5.104000000000004,0.05782915355834828,0.6257536201278742,0.1449567691170493,0,False,75.54715904593468,128.69990308582783,3.788531646132469,816
purify-information-gain__static-mixed__seed-20000.json,static-mixed,purify-information-gain,20000,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,5,4,1,11.872000000000009,7.584000000000006,0.00011753739626078839,0.0021616621346794178,0.26803798998848033,0,False,60.84884331226349,9.324954688549042,2.845254773274064,792
purify-information-gain__static-mixed__seed-20001.json,static-mixed,purify-information-gain,20001,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,10.144000000000007,4.144000000000003,0.002592361970764945,0.01626318636568424,0.46894182519651234,0,False,76.10127919912338,10.566731944680214,2.751978063955903,674
purify-information-gain__static-mixed__seed-20002.json,static-mixed,purify-information-gain,20002,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,8.336000000000006,4.064000000000003,2.3062257367915493e-05,0.0007399424006872213,0.4916520836776503,0,False,74.19195997714996,187.43418772518635,3.135100945830345,561
purify-information-gain__static-mixed__seed-20003.json,static-mixed,purify-information-gain,20003,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,2,1,0,6.352000000000005,2.992000000000002,0.00013603861302210498,0.020471205340775556,0.3273826185358368,0,False,149.25854063034058,20.625281244516373,2.251102052628994,417
purify-information-gain__static-mixed__seed-20004.json,static-mixed,purify-information-gain,20004,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,9.424000000000007,4.624000000000003,0.002386554607930169,0.015309140681492597,0.42620987120850884,0,False,77.67728734016418,11.099334746599197,2.6610533110797405,629
purify-information-gain__static-mixed__seed-20005.json,static-mixed,purify-information-gain,20005,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,10.144000000000007,4.144000000000003,0.0032582697741714082,0.011026988269998424,0.4644197833176273,0,False,79.31861925125122,128.73241107165813,3.242505853995681,674
purify-information-gain__static-mixed__seed-20006.json,static-mixed,purify-information-gain,20006,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,7.1360000000000054,3.424000000000002,4.980498748520995e-05,0.0014943745999447765,0.5832392671729291,0,False,84.33840429782867,131.80702176690102,3.134143654257059,486
purify-information-gain__static-mixed__seed-20007.json,static-mixed,purify-information-gain,20007,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,13.37600000000001,5.648000000000004,0.0014479468892077644,0.040439583697711376,0.34177009637963346,0,False,74.49873504042625,125.1507387906313,3.2942607551813126,876
purify-information-gain__static-mixed__seed-20008.json,static-mixed,purify-information-gain,20008,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,3,1,7.1360000000000054,3.424000000000002,0.011492651756576249,0.08342057515926865,0.5135732506343299,0,False,75.21334332227707,130.30227647721767,2.7937111910432577,486
purify-information-gain__static-mixed__seed-20009.json,static-mixed,purify-information-gain,20009,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,5,4,1,10.304000000000007,4.704000000000003,0.006198844853075832,0.23289937722162923,0.3845934176992451,0,False,63.236868381500244,124.67376983761787,3.2281093429774046,694
